Step:  76/100Loss: 4.77098ROC-AUC Score: 0.828Average Precision: 0.856Total-Time: 19
Step:  78/100Loss: 4.75396ROC-AUC Score: 0.828Average Precision: 0.856Total-Time: 19
Step:  80/100Loss: 4.73773ROC-AUC Score: 0.828Average Precision: 0.856Total-Time: 20
Step:  82/100Loss: 4.72224ROC-AUC Score: 0.828Average Precision: 0.857Total-Time: 20
Step:  84/100Loss: 4.70744ROC-AUC Score: 0.828Average Precision: 0.857Total-Time: 21
Step:  86/100Loss: 4.69329ROC-AUC Score: 0.828Average Precision: 0.857Total-Time: 21
Step:  88/100Loss: 4.67972ROC-AUC Score: 0.828Average Precision: 0.857Total-Time: 22
Step:  90/100Loss: 4.66669ROC-AUC Score: 0.828Average Precision: 0.857Total-Time: 22
Step:  92/100Loss: 4.65414ROC-AUC Score: 0.828Average Precision: 0.857Total-Time: 23
Step:  94/100Loss: 4.64200ROC-AUC Score: 0.828Average Precision: 0.857Total-Time: 23
Step:  96/100Loss: 4.63027ROC-AUC Score: 0.828Average Precision: 0.856Total-Time: 24
Step:  98/100Loss: 4.61890ROC-AUC Score: 0.827Average Precision: 0.856Total-Time: 24
Step: 100/100Loss: 4.60788ROC-AUC Score: 0.827Average Precision: 0.856Total-Time: 25
Step:   2/100Loss: 7.93454ROC-AUC Score: 0.532Average Precision: 0.531Total-Time: 0
Step:   4/100Loss: 7.88563ROC-AUC Score: 0.562Average Precision: 0.563Total-Time: 1
Step:   6/100Loss: 7.78457ROC-AUC Score: 0.580Average Precision: 0.587Total-Time: 1
Step:   8/100Loss: 7.62850ROC-AUC Score: 0.595Average Precision: 0.607Total-Time: 2
Step:  10/100Loss: 7.42493ROC-AUC Score: 0.609Average Precision: 0.625Total-Time: 2
Step:  12/100Loss: 7.18998ROC-AUC Score: 0.624Average Precision: 0.643Total-Time: 2
Step:  14/100Loss: 6.94430ROC-AUC Score: 0.644Average Precision: 0.667Total-Time: 3
Step:  16/100Loss: 6.70751ROC-AUC Score: 0.667Average Precision: 0.694Total-Time: 3
Step:  18/100Loss: 6.49424ROC-AUC Score: 0.693Average Precision: 0.723Total-Time: 4
Step:  20/100Loss: 6.31214ROC-AUC Score: 0.720Average Precision: 0.751Total-Time: 4
Step:  22/100Loss: 6.16010ROC-AUC Score: 0.742Average Precision: 0.774Total-Time: 5
Step:  24/100Loss: 6.02933ROC-AUC Score: 0.758Average Precision: 0.790Total-Time: 5
Step:  26/100Loss: 5.91044ROC-AUC Score: 0.768Average Precision: 0.800Total-Time: 6
Step:  28/100Loss: 5.80028ROC-AUC Score: 0.774Average Precision: 0.806Total-Time: 6
Step:  30/100Loss: 5.69879ROC-AUC Score: 0.779Average Precision: 0.810Total-Time: 7
Step:  32/100Loss: 5.60634ROC-AUC Score: 0.783Average Precision: 0.814Total-Time: 7
Step:  34/100Loss: 5.52252ROC-AUC Score: 0.789Average Precision: 0.819Total-Time: 8
Step:  36/100Loss: 5.44629ROC-AUC Score: 0.795Average Precision: 0.825Total-Time: 8
Step:  38/100Loss: 5.37673ROC-AUC Score: 0.801Average Precision: 0.831Total-Time: 9
Step:  40/100Loss: 5.31319ROC-AUC Score: 0.806Average Precision: 0.836Total-Time: 9
Step:  42/100Loss: 5.25494ROC-AUC Score: 0.811Average Precision: 0.840Total-Time: 10
Step:  44/100Loss: 5.20184ROC-AUC Score: 0.814Average Precision: 0.843Total-Time: 10
Step:  46/100Loss: 5.15374ROC-AUC Score: 0.816Average Precision: 0.844Total-Time: 11
Step:  48/100Loss: 5.10984ROC-AUC Score: 0.818Average Precision: 0.846Total-Time: 11
Step:  50/100Loss: 5.06968ROC-AUC Score: 0.820Average Precision: 0.847Total-Time: 12
Step:  52/100Loss: 5.03294ROC-AUC Score: 0.822Average Precision: 0.849Total-Time: 12
Step:  54/100Loss: 4.99909ROC-AUC Score: 0.823Average Precision: 0.850Total-Time: 13
Step:  56/100Loss: 4.96766ROC-AUC Score: 0.824Average Precision: 0.851Total-Time: 13
Step:  58/100Loss: 4.93845ROC-AUC Score: 0.825Average Precision: 0.852Total-Time: 14
Step:  60/100Loss: 4.91121ROC-AUC Score: 0.826Average Precision: 0.852Total-Time: 14
Step:  62/100Loss: 4.88574ROC-AUC Score: 0.827Average Precision: 0.853Total-Time: 15
Step:  64/100Loss: 4.86189ROC-AUC Score: 0.827Average Precision: 0.853Total-Time: 15
Step:  66/100Loss: 4.83954ROC-AUC Score: 0.827Average Precision: 0.854Total-Time: 16
Step:  68/100Loss: 4.81848ROC-AUC Score: 0.828Average Precision: 0.854Total-Time: 16
Step:  70/100Loss: 4.79863ROC-AUC Score: 0.828Average Precision: 0.854Total-Time: 17
